species,name,breed,date_of_birth,age_in_months,weight_kg,temperature,heart_rate,respiratory_rate,blood_pressure_systolic,blood_pressure_diastolic,body_condition_score,hydration_status,mucous_membrane_color,coat_condition,appetite,energy_level,aggression,vomiting,diarrhea,coughing,limping,vaccinations,diagnosis_text,treatment_text,allergies,chronic_conditions,prescriptions,health_status
Cat,Kitty,Siamese,2018-10-29,84,4.8,38.4,183,23,148,99,4,normal,pink,healthy,decreased,lethargic,moderate,False,True,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-02-21', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-03-14', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Prednisolone'],At Risk
Cat,Oliver,Siamese,2011-01-02,178,2.1,38.8,155,25,123,93,6,mild_dehydration,pink,patchy,normal,lethargic,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-04-18', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-10-27', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-10-08', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Pollen', 'Flea Bite']",[],['Amoxicillin'],Healthy
Cat,Luna,Bengal,2023-07-14,28,6.9,38.7,198,28,175,103,5,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-04-21', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Lucy,Domestic Shorthair,2011-06-04,173,4.3,39.1,216,19,179,102,5,normal,white,healthy,normal,lethargic,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-06-08', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-01-26', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,['Flea Bite'],['Chronic Kidney Disease'],[],At Risk
Cat,Smokey,Domestic Shorthair,2012-11-26,155,3.9,38.6,205,26,142,115,7,normal,white,healthy,normal,normal,moderate,True,False,True,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-11-13', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Metronidazole'],At Risk
Cat,Nala,Maine Coon,2016-06-02,113,2.8,40.2,206,31,164,105,1,mild_dehydration,pink,healthy,normal,lethargic,severe,True,True,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-06-07', 'status': 'overdue'}]",Diabetic ketoacidosis due to uncontrolled diabetes.,Hospitalization for IV fluids and supportive care.,[],[],[],Unhealthy
Cat,Max,Bengal,2014-02-07,141,2.8,38.6,193,24,175,93,5,normal,pink,healthy,normal,normal,severe,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-04-08', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Flea Bite']","['Dental Disease', 'Chronic Kidney Disease']",[],Healthy
Cat,Oliver,Sphynx,2018-01-01,94,7.0,38.8,207,24,151,85,4,normal,pink,healthy,normal,normal,mild,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Fish Protein']",[],['Amoxicillin'],Healthy
Cat,Shadow,Domestic Shorthair,2023-09-13,26,3.7,38.6,190,22,138,84,6,normal,pink,healthy,normal,normal,moderate,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Pollen']","['Dental Disease', 'Chronic Kidney Disease']",['Metronidazole'],Healthy
Cat,Shadow,Ragdoll,2015-01-10,130,4.4,40.2,194,11,213,116,1,severe_dehydration,pink,greasy,absent,lethargic,none,True,True,True,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-03-05', 'status': 'up_to_date'}]",Diabetic ketoacidosis due to uncontrolled diabetes.,Referral to internal medicine specialist.,[],[],[],Unhealthy
Cat,Smokey,Siamese,2012-01-07,166,3.4,38.5,150,23,151,105,5,normal,pale,healthy,normal,normal,moderate,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-05-01', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-11-29', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-09-12', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Flea Bite']","['Dental Disease', 'Feline Hyperthyroidism']",[],Healthy
Cat,Oliver,Persian,2013-06-09,149,3.6,37.2,213,15,127,87,9,severe_dehydration,pink,matted,absent,lethargic,moderate,True,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-04-23', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-10-02', 'status': 'up_to_date'}]",Diabetic ketoacidosis due to uncontrolled diabetes.,Hospitalization for IV fluids and supportive care.,[],[],[],Unhealthy
Cat,Milo,Scottish Fold,2015-10-11,121,4.3,39.3,255,25,180,97,6,normal,pink,healthy,normal,lethargic,severe,False,True,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-01-18', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-01-01', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-09-29', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],[],At Risk
Cat,Simba,Bengal,2019-06-21,77,4.8,39.0,184,27,141,105,6,normal,pink,healthy,normal,normal,none,False,False,False,True,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-11-02', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Pollen']",['Dental Disease'],[],Healthy
Cat,Shadow,Maine Coon,2018-05-06,90,6.5,38.8,174,28,133,93,6,severe_dehydration,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-02-22', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-03-14', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-08-27', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,"['Pollen', 'Flea Bite']",[],[],Healthy
Cat,Chloe,Persian,2012-12-09,155,3.0,38.6,177,24,133,106,5,normal,pink,dull,normal,hyperactive,none,True,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-04-19', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Tiger,Scottish Fold,2017-03-29,103,4.2,38.3,153,25,147,109,5,normal,pink,healthy,normal,normal,none,True,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-03-03', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-06-10', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-02-01', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,['Flea Bite'],['Dental Disease'],[],Healthy
Cat,Simba,Ragdoll,2011-11-14,168,5.6,38.9,156,19,158,88,7,normal,pink,healthy,normal,normal,mild,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-03-19', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-02-26', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-10-22', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,"['Flea Bite', 'Pollen']",['Chronic Kidney Disease'],['Amoxicillin'],Healthy
Cat,Leo,Scottish Fold,2014-08-09,135,3.7,38.4,190,25,168,103,5,normal,pink,healthy,normal,normal,none,False,True,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-12-22', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-02-04', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-01-06', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Pollen']",['Dental Disease'],[],Healthy
Cat,Luna,Other,2021-09-16,50,4.0,39.0,158,29,174,104,4,normal,pink,healthy,decreased,lethargic,severe,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,[],"['Dental Disease', 'Feline Hyperthyroidism']",[],At Risk
Cat,Milo,Bengal,2023-02-26,32,5.4,38.1,196,26,150,87,5,normal,pink,healthy,normal,normal,moderate,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-06-10', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-04-09', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-12-15', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Fish Protein', 'Pollen']",[],['Amoxicillin'],Healthy
Cat,Oliver,Domestic Shorthair,2013-08-20,147,5.0,37.3,206,17,152,99,9,moderate_dehydration,pink,matted,normal,lethargic,none,True,True,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-08-02', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2024-04-28', 'status': 'overdue'}]",Severe upper respiratory infection with high fever.,Aggressive antibiotic and anti-emetic therapy.,[],[],['Amoxicillin'],Unhealthy
Cat,Bella,Siamese,2014-02-09,141,3.8,38.3,233,27,179,103,4,normal,pink,healthy,normal,normal,none,False,True,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-01-26', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-07-22', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,['Fish Protein'],"['Feline Hyperthyroidism', 'Dental Disease']",['Prednisolone'],Healthy
Cat,Luna,Ragdoll,2019-01-20,82,3.4,38.6,178,22,92,101,8,severe_dehydration,yellow,patchy,absent,lethargic,none,True,True,False,False,[],Diabetic ketoacidosis due to uncontrolled diabetes.,Hospitalization for IV fluids and supportive care.,[],[],['Prednisolone'],Unhealthy
Cat,Shadow,Ragdoll,2014-10-18,133,7.2,38.5,156,24,128,76,3,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-11-17', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,['Fish Protein'],[],['Prednisolone'],Healthy
Cat,Simba,Ragdoll,2014-03-31,139,3.8,38.5,196,25,157,91,6,normal,pale,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2023-12-18', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],"['Chronic Kidney Disease', 'Dental Disease']",['Metronidazole'],Healthy
Cat,Max,Sphynx,2012-05-26,162,5.4,38.9,169,27,139,101,4,normal,white,healthy,normal,normal,none,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,['Flea Bite'],[],[],Healthy
Cat,Kitty,Siamese,2023-05-01,30,3.6,39.0,200,25,150,76,6,normal,pink,healthy,normal,hyperactive,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-01-13', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Pollen']",[],[],Healthy
Cat,Tiger,Siamese,2025-02-15,9,4.4,38.8,182,21,134,97,7,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2023-12-16', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Tiger,Persian,2020-04-16,67,4.6,38.4,191,28,134,95,4,moderate_dehydration,pink,healthy,normal,hyperactive,mild,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-06-29', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-04-16', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-06-07', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Pollen']","['Dental Disease', 'Feline Hyperthyroidism']",[],Healthy
Cat,Tiger,Sphynx,2012-11-30,155,6.1,38.2,199,29,133,102,4,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-06-18', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-07-14', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],['Prednisolone'],Healthy
Cat,Oliver,Sphynx,2016-04-29,114,4.4,38.4,205,21,124,99,5,normal,blue,healthy,normal,lethargic,none,False,True,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-03-04', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-06-28', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-12-01', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,['Fish Protein'],"['Dental Disease', 'Feline Hyperthyroidism']",[],At Risk
Cat,Smokey,Bengal,2012-10-07,157,3.8,39.5,269,25,157,105,8,severe_dehydration,pink,matted,normal,lethargic,none,True,True,False,True,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-01-31', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2025-05-05', 'status': 'overdue'}]",Severe gastroenteritis and dehydration.,Referral to internal medicine specialist.,[],[],['Metronidazole'],Unhealthy
Cat,Shadow,Bengal,2014-05-12,138,5.7,38.7,167,27,171,105,2,normal,pink,healthy,normal,normal,none,True,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,[],"['Dental Disease', 'Chronic Kidney Disease']",[],Healthy
Cat,Leo,Scottish Fold,2015-04-06,127,2.7,38.9,174,26,158,93,2,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-08-04', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,"['Flea Bite', 'Fish Protein']",[],[],Healthy
Cat,Nala,Sphynx,2024-10-21,13,3.9,37.8,119,16,135,96,2,moderate_dehydration,blue,greasy,decreased,hyperactive,severe,True,True,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2024-04-14', 'status': 'up_to_date'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-10-20', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-01-29', 'status': 'up_to_date'}]",Acute kidney injury suspected; further diagnostics needed.,Aggressive antibiotic and anti-emetic therapy.,[],"['Dental Disease', 'Feline Hyperthyroidism']",[],Unhealthy
Cat,Max,Domestic Shorthair,2025-03-16,8,4.4,39.0,145,31,131,93,5,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-08-13', 'status': 'overdue'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,"['Pollen', 'Flea Bite']",[],[],Healthy
Cat,Oliver,Sphynx,2013-05-04,150,3.0,38.3,156,29,167,98,5,normal,pink,healthy,normal,normal,severe,True,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2024-12-24', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-03-15', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Shadow,Maine Coon,2024-06-22,17,7.2,38.1,209,30,91,106,6,normal,pink,healthy,normal,normal,none,False,False,False,True,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-03-16', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,['Flea Bite'],"['Chronic Kidney Disease', 'Feline Hyperthyroidism']",['Metronidazole'],Healthy
Cat,Chloe,Ragdoll,2020-05-30,65,3.3,39.2,177,19,136,86,6,normal,pink,healthy,normal,normal,severe,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-01-17', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2023-12-13', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-10-03', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],['Feline Hyperthyroidism'],[],Healthy
Cat,Lucy,Siamese,2025-03-03,8,3.6,38.7,146,31,118,95,5,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FVRCP', 'administered_date': '2025-06-14', 'status': 'overdue'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-09-30', 'status': 'up_to_date'}, {'vaccine_name': 'Rabies', 'administered_date': '2024-07-17', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,['Fish Protein'],"['Feline Hyperthyroidism', 'Chronic Kidney Disease']",['Metronidazole'],Healthy
Cat,Luna,Ragdoll,2013-05-02,150,3.7,38.7,179,25,179,97,6,normal,blue,healthy,normal,normal,moderate,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2024-04-02', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-01-11', 'status': 'up_to_date'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Kitty,Domestic Shorthair,2025-04-03,7,6.0,38.5,86,30,134,99,6,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'FeLV', 'administered_date': '2025-10-26', 'status': 'overdue'}, {'vaccine_name': 'Rabies', 'administered_date': '2025-04-29', 'status': 'up_to_date'}]",General check-up. The cat is at risk.,Recommended treatment for at risk condition.,[],[],[],Healthy
Cat,Shadow,Ragdoll,2014-03-31,139,5.6,38.8,227,24,145,100,5,normal,pink,healthy,normal,normal,none,False,False,False,False,"[{'vaccine_name': 'Rabies', 'administered_date': '2025-08-08', 'status': 'up_to_date'}, {'vaccine_name': 'FeLV', 'administered_date': '2025-04-23', 'status': 'overdue'}, {'vaccine_name': 'FVRCP', 'administered_date': '2024-07-19', 'status': 'overdue'}]",General check-up. The cat is healthy.,No specific treatment required.,[],[],[],Healthy
Cat,Shadow,Domestic Shorthair,2011-01-15,178,5.0,38.6,187,23,143,107,5,normal,pink,healthy,normal,lethargic,none,False,False,False,False,[],General check-up. The cat is healthy.,No specific treatment required.,['Flea Bite'],[],['Prednisolone'],Healthy
